Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[144]    0.0    0.00    0.00       4         std::allocator<Status>::allocator(std::allocator<Status> const&) [144]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Status>::new_allocator(__gnu_cxx::new_allocator<Status> const&) [134]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Status, std::allocator<Status> >::_Vector_base(unsigned long, std::allocator<Status> const&) [147]
[145]    0.0    0.00    0.00       4         std::_Vector_base<Status, std::allocator<Status> >::_Vector_impl::_Vector_impl(std::allocator<Status> const&) [145]
                0.00    0.00       4/4           std::allocator<Status>::allocator(std::allocator<Status> const&) [144]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Status, std::allocator<Status> >::_Vector_base(unsigned long, std::allocator<Status> const&) [147]
[146]    0.0    0.00    0.00       4         std::_Vector_base<Status, std::allocator<Status> >::_M_create_storage(unsigned long) [146]
                0.00    0.00       4/10          std::_Vector_base<Status, std::allocator<Status> >::_M_allocate(unsigned long) [70]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Status, std::allocator<Status> >::vector(std::vector<Status, std::allocator<Status> > const&) [151]
[147]    0.0    0.00    0.00       4         std::_Vector_base<Status, std::allocator<Status> >::_Vector_base(unsigned long, std::allocator<Status> const&) [147]
                0.00    0.00       4/4           std::_Vector_base<Status, std::allocator<Status> >::_Vector_impl::_Vector_impl(std::allocator<Status> const&) [145]
                0.00    0.00       4/4           std::_Vector_base<Status, std::allocator<Status> >::_M_create_storage(unsigned long) [146]
-----------------------------------------------
                0.00    0.00       4/4           Path* std::uninitialized_copy<Path*, Path*>(Path*, Path*, Path*) [154]
[148]    0.0    0.00    0.00       4         Path* std::__uninitialized_copy<false>::__uninit_copy<Path*, Path*>(Path*, Path*, Path*) [148]
                0.00    0.00       1/4           Path* std::__addressof<Path>(Path&) [153]
                0.00    0.00       1/1           void std::_Construct<Path, Path>(Path*, Path const&) [239]
-----------------------------------------------
                0.00    0.00       4/4           Tsp::solve() [207]
[149]    0.0    0.00    0.00       4         std::vector<Path, std::allocator<Path> >::back() [149]
                0.00    0.00       4/7           std::vector<Path, std::allocator<Path> >::end() [104]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator-(long) const [139]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator*() const [89]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Status, std::allocator<Status> >::push_back(Status const&) [35]
[150]    0.0    0.00    0.00       4         std::vector<Status, std::allocator<Status> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, Status const&) [150]
                0.00    0.00      12/29          std::_Vector_base<Status, std::allocator<Status> >::_M_get_Tp_allocator() [29]
                0.00    0.00       8/18          __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >::base() const [43]
                0.00    0.00       8/8           Status* std::__uninitialized_move_if_noexcept_a<Status*, Status*, std::allocator<Status> >(Status*, Status*, Status*, std::allocator<Status>&) [97]
                0.00    0.00       4/4           std::vector<Status, std::allocator<Status> >::_M_check_len(unsigned long, char const*) const [142]
                0.00    0.00       4/6           std::vector<Status, std::allocator<Status> >::begin() [116]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >::difference_type __gnu_cxx::operator-<Status*, std::vector<Status, std::allocator<Status> > >(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > const&, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > const&) [137]
                0.00    0.00       4/10          std::_Vector_base<Status, std::allocator<Status> >::_M_allocate(unsigned long) [70]
                0.00    0.00       4/26          void __gnu_cxx::__alloc_traits<std::allocator<Status> >::construct<Status>(std::allocator<Status>&, Status*, Status const&) [33]
                0.00    0.00       4/13          void std::_Destroy<Status*, Status>(Status*, Status*, std::allocator<Status>&) [59]
                0.00    0.00       4/13          std::_Vector_base<Status, std::allocator<Status> >::_M_deallocate(Status*, unsigned long) [57]
-----------------------------------------------
                0.00    0.00       4/4           Path::Path(Path const&) [133]
[151]    0.0    0.00    0.00       4         std::vector<Status, std::allocator<Status> >::vector(std::vector<Status, std::allocator<Status> > const&) [151]
                0.00    0.00       4/12          std::_Vector_base<Status, std::allocator<Status> >::_M_get_Tp_allocator() const [60]
                0.00    0.00       4/272         std::vector<Status, std::allocator<Status> >::size() const [10]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<Status> >::_S_select_on_copy(std::allocator<Status> const&) [136]
                0.00    0.00       4/4           std::_Vector_base<Status, std::allocator<Status> >::_Vector_base(unsigned long, std::allocator<Status> const&) [147]
                0.00    0.00       4/29          std::_Vector_base<Status, std::allocator<Status> >::_M_get_Tp_allocator() [29]
                0.00    0.00       4/48          std::vector<Status, std::allocator<Status> >::end() const [21]
                0.00    0.00       4/48          std::vector<Status, std::allocator<Status> >::begin() const [22]
                0.00    0.00       4/6           Status* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, Status*, Status>(__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, Status*, std::allocator<Status>&) [120]
-----------------------------------------------
                0.00    0.00       2/4           Tsp::solve() [207]
                0.00    0.00       2/4           Path::operator=(Path const&) [177]
[152]    0.0    0.00    0.00       4         std::vector<Status, std::allocator<Status> >::operator=(std::vector<Status, std::allocator<Status> > const&) [152]
                0.00    0.00       6/272         std::vector<Status, std::allocator<Status> >::size() const [10]
                0.00    0.00       4/4           std::vector<Status, std::allocator<Status> >::capacity() const [143]
                0.00    0.00       4/48          std::vector<Status, std::allocator<Status> >::end() const [21]
                0.00    0.00       4/48          std::vector<Status, std::allocator<Status> >::begin() const [22]
                0.00    0.00       4/29          std::_Vector_base<Status, std::allocator<Status> >::_M_get_Tp_allocator() [29]
                0.00    0.00       2/2           Status* std::vector<Status, std::allocator<Status> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > > >(unsigned long, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >) [192]
                0.00    0.00       2/13          void std::_Destroy<Status*, Status>(Status*, Status*, std::allocator<Status>&) [59]
                0.00    0.00       2/13          std::_Vector_base<Status, std::allocator<Status> >::_M_deallocate(Status*, unsigned long) [57]
                0.00    0.00       2/142         std::vector<Status, std::allocator<Status> >::end() [12]
                0.00    0.00       2/6           std::vector<Status, std::allocator<Status> >::begin() [116]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > std::copy<__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status const*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >) [197]
                0.00    0.00       2/2           void std::_Destroy<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, Status>(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, __gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, std::allocator<Status>&) [199]
-----------------------------------------------
                0.00    0.00       1/4           Path* std::__uninitialized_copy<false>::__uninit_copy<Path*, Path*>(Path*, Path*, Path*) [148]
                0.00    0.00       3/4           void std::_Destroy_aux<false>::__destroy<Path*>(Path*, Path*) [161]
[153]    0.0    0.00    0.00       4         Path* std::__addressof<Path>(Path&) [153]
-----------------------------------------------
                0.00    0.00       4/4           Path* std::__uninitialized_copy_a<Path*, Path*, Path>(Path*, Path*, Path*, std::allocator<Path>&) [155]
[154]    0.0    0.00    0.00       4         Path* std::uninitialized_copy<Path*, Path*>(Path*, Path*, Path*) [154]
                0.00    0.00       4/4           Path* std::__uninitialized_copy<false>::__uninit_copy<Path*, Path*>(Path*, Path*, Path*) [148]
-----------------------------------------------
                0.00    0.00       4/4           Path* std::__uninitialized_move_if_noexcept_a<Path*, Path*, std::allocator<Path> >(Path*, Path*, Path*, std::allocator<Path>&) [156]
[155]    0.0    0.00    0.00       4         Path* std::__uninitialized_copy_a<Path*, Path*, Path>(Path*, Path*, Path*, std::allocator<Path>&) [155]
                0.00    0.00       4/4           Path* std::uninitialized_copy<Path*, Path*>(Path*, Path*, Path*) [154]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[156]    0.0    0.00    0.00       4         Path* std::__uninitialized_move_if_noexcept_a<Path*, Path*, std::allocator<Path> >(Path*, Path*, Path*, std::allocator<Path>&) [156]
                0.00    0.00       4/4           Path* std::__uninitialized_copy_a<Path*, Path*, Path>(Path*, Path*, Path*, std::allocator<Path>&) [155]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Status>::allocator() [159]
[157]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Status>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       1/3           void std::__sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [252]
                0.00    0.00       2/3           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
[158]    0.0    0.00    0.00       3         bool __gnu_cxx::operator!=<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&) [158]
                0.00    0.00       6/25          __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::base() const [37]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Status, std::allocator<Status> >::_Vector_impl::_Vector_impl() [163]
[159]    0.0    0.00    0.00       3         std::allocator<Status>::allocator() [159]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Status>::new_allocator() [157]
-----------------------------------------------
                0.00    0.00       3/3           std::_Niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [168]
[160]    0.0    0.00    0.00       3         std::_Iter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [160]
                0.00    0.00       3/25          __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::base() const [37]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<Path*>(Path*, Path*) [173]
[161]    0.0    0.00    0.00       3         void std::_Destroy_aux<false>::__destroy<Path*>(Path*, Path*) [161]
                0.00    0.00       3/4           Path* std::__addressof<Path>(Path&) [153]
                0.00    0.00       3/3           void std::_Destroy<Path>(Path*) [172]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<Path, std::allocator<Path> >::~_Vector_base() [233]
                0.00    0.00       2/3           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[162]    0.0    0.00    0.00       3         std::_Vector_base<Path, std::allocator<Path> >::_M_deallocate(Path*, unsigned long) [162]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<Path> >::deallocate(std::allocator<Path>&, Path*, unsigned long) [181]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Status, std::allocator<Status> >::_Vector_base() [164]
[163]    0.0    0.00    0.00       3         std::_Vector_base<Status, std::allocator<Status> >::_Vector_impl::_Vector_impl() [163]
                0.00    0.00       3/3           std::allocator<Status>::allocator() [159]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Status, std::allocator<Status> >::vector() [167]
[164]    0.0    0.00    0.00       3         std::_Vector_base<Status, std::allocator<Status> >::_Vector_base() [164]
                0.00    0.00       3/3           std::_Vector_base<Status, std::allocator<Status> >::_Vector_impl::_Vector_impl() [163]
-----------------------------------------------
                0.00    0.00       3/3           Edge* std::__copy_move_backward_a<false, Edge*, Edge*>(Edge*, Edge*, Edge*) [170]
[165]    0.0    0.00    0.00       3         Edge* std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<Edge>(Edge const*, Edge const*, Edge*) [165]
-----------------------------------------------
                0.00    0.00       1/3           Tsp::solve() [207]
                0.00    0.00       2/3           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[166]    0.0    0.00    0.00       3         std::vector<Path, std::allocator<Path> >::begin() [166]
                0.00    0.00       3/17          __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::__normal_iterator(Path* const&) [44]
-----------------------------------------------
                0.00    0.00       1/3           Tsp::Tsp() [208]
                0.00    0.00       2/3           Path::Path() [176]
[167]    0.0    0.00    0.00       3         std::vector<Status, std::allocator<Status> >::vector() [167]
                0.00    0.00       3/3           std::_Vector_base<Status, std::allocator<Status> >::_Vector_base() [164]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [248]
[168]    0.0    0.00    0.00       3         std::_Niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [168]
                0.00    0.00       3/3           std::_Iter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [160]
-----------------------------------------------
                0.00    0.00       3/3           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [241]
[169]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::copy_backward<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [169]
                0.00    0.00       6/6           std::_Miter_base<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [117]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [171]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [171]
[170]    0.0    0.00    0.00       3         Edge* std::__copy_move_backward_a<false, Edge*, Edge*>(Edge*, Edge*, Edge*) [170]
                0.00    0.00       3/3           Edge* std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<Edge>(Edge const*, Edge const*, Edge*) [165]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::copy_backward<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [169]
[171]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [171]
                0.00    0.00       9/9           std::_Niter_base<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [82]
                0.00    0.00       3/3           Edge* std::__copy_move_backward_a<false, Edge*, Edge*>(Edge*, Edge*, Edge*) [170]
                0.00    0.00       3/19          __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge* const&) [42]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<Path*>(Path*, Path*) [161]
[172]    0.0    0.00    0.00       3         void std::_Destroy<Path>(Path*) [172]
                0.00    0.00       3/6           Path::~Path() [106]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<Path*, Path>(Path*, Path*, std::allocator<Path>&) [174]
[173]    0.0    0.00    0.00       3         void std::_Destroy<Path*>(Path*, Path*) [173]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<Path*>(Path*, Path*) [161]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Path, std::allocator<Path> >::~vector() [238]
                0.00    0.00       2/3           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[174]    0.0    0.00    0.00       3         void std::_Destroy<Path*, Path>(Path*, Path*, std::allocator<Path>&) [174]
                0.00    0.00       3/3           void std::_Destroy<Path*>(Path*, Path*) [173]
-----------------------------------------------
                                   8             Tsp::dfs(int) [175]
                0.00    0.00       2/2           Tsp::ishroute() [36]
[175]    0.0    0.00    0.00       2+8       Tsp::dfs(int) [175]
                0.00    0.00     110/352         std::vector<Edge, std::allocator<Edge> >::operator[](unsigned long) [8]
                0.00    0.00      60/272         std::vector<Status, std::allocator<Status> >::size() const [10]
                0.00    0.00      50/255         std::vector<Status, std::allocator<Status> >::operator[](unsigned long) [11]
                                   8             Tsp::dfs(int) [175]
-----------------------------------------------
                0.00    0.00       2/2           Tsp::solve() [207]
[176]    0.0    0.00    0.00       2         Path::Path() [176]
                0.00    0.00       2/3           std::vector<Status, std::allocator<Status> >::vector() [167]
-----------------------------------------------
                0.00    0.00       1/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
                0.00    0.00       1/2           Path* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<Path*, Path*>(Path*, Path*, Path*) [234]
[177]    0.0    0.00    0.00       2         Path::operator=(Path const&) [177]
                0.00    0.00       2/4           std::vector<Status, std::allocator<Status> >::operator=(std::vector<Status, std::allocator<Status> > const&) [152]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<Path> >::deallocate(std::allocator<Path>&, Path*, unsigned long) [181]
[178]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Path>::deallocate(Path*, unsigned long) [178]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<Path> >::allocate(std::allocator<Path>&, unsigned long) [182]
[179]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Path>::allocate(unsigned long, void const*) [179]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<Path>::max_size() const [109]
-----------------------------------------------
                0.00    0.00       2/2           void __gnu_cxx::__alloc_traits<std::allocator<Path> >::construct<Path>(std::allocator<Path>&, Path*, Path const&) [183]
[180]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Path>::construct(Path*, Path const&) [180]
                0.00    0.00       2/39          operator new(unsigned long, void*) [26]
                0.00    0.00       2/4           Path::Path(Path const&) [133]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Path, std::allocator<Path> >::_M_deallocate(Path*, unsigned long) [162]
[181]    0.0    0.00    0.00       2         __gnu_cxx::__alloc_traits<std::allocator<Path> >::deallocate(std::allocator<Path>&, Path*, unsigned long) [181]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Path>::deallocate(Path*, unsigned long) [178]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Path, std::allocator<Path> >::_M_allocate(unsigned long) [189]
[182]    0.0    0.00    0.00       2         __gnu_cxx::__alloc_traits<std::allocator<Path> >::allocate(std::allocator<Path>&, unsigned long) [182]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Path>::allocate(unsigned long, void const*) [179]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[183]    0.0    0.00    0.00       2         void __gnu_cxx::__alloc_traits<std::allocator<Path> >::construct<Path>(std::allocator<Path>&, Path*, Path const&) [183]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Path>::construct(Path*, Path const&) [180]
-----------------------------------------------
                0.00    0.00       2/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
[184]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator+(long) const [184]
                0.00    0.00       2/17          __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::__normal_iterator(Path* const&) [44]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Path, std::allocator<Path> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, Path const&) [190]
[185]    0.0    0.00    0.00       2         std::vector<Path, std::allocator<Path> >::_M_check_len(unsigned long, char const*) const [185]
                0.00    0.00       8/11          std::vector<Path, std::allocator<Path> >::size() const [62]
                0.00    0.00       4/4           std::vector<Path, std::allocator<Path> >::max_size() const [141]
                0.00    0.00       2/11          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [63]
-----------------------------------------------
                0.00    0.00       2/2           std::_Miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [193]
[186]    0.0    0.00    0.00       2         std::_Iter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [186]
-----------------------------------------------
                0.00    0.00       2/2           std::_Niter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > > >(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >) [194]
[187]    0.0    0.00    0.00       2         std::_Iter_base<__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Status*, std::vector<Status, std::allocator<Status> > >) [187]
